,episode_number,title,description,updated_at,duration,uploaded_at,counts,urls
514,46,Dawn of the Planet of the Apes,"En este podcast hablamos de DAWN OF THE PLANET OF THE APES, la segunda parte de la nueva saga de El Planeta de los Simios. Lejos de ser uno de esos tantos remakes innecesarios, esta nueva versión trae un nuevo abordaje muy interesante y profundo sobre la temática. Si ya fuiste a verla, escuchanos!

#Podcast #Cine #Peliculas #DawnOfThePlanetOfTheApes #ElPlanetaDeLosSimios #Confrontacion #MattReeves #AndySerkis #Cesar #TobyKebbell #Koba",2016-01-05T03:03:43.000Z,30,2014-07-21T16:39:47.000Z,692,https://audioboom.com/posts/3461918-46-dawn-of-the-planet-of-the-apes
515,45,Snowpiercer,"En este podcast debatimos sobre SNOWPIERCER, la nueva y excelente película de Joon-Ho Bong. Acá no se estrenó en cines (y seguramente no se vaya a estrenar) pero que eso no te detenga. Es una de las mejores pelis de ciencia-ficción del año... aunque sea para la mayoría de nosotros.

#Podcast #Cine #Peliculas #SnowPiercer #JoonHoBong #ChrisEvans #TildaSwinton #EdHarris",2016-01-05T03:03:27.000Z,22,2014-07-15T23:57:03.000Z,800,https://audioboom.com/posts/3464946-45-snowpiercer
516,44,Oldboy,"En este podcast comparamos la remake yanqui de OLDBOY, dirigida por Spike Lee, con la obra maestra de Chan-Wook Park y nos preguntamos si hacía falta rehacerla. La respuesta no te va a sorprender. Escuchanos y dejanos tus comentarios!

#Podcast #Cine #Peliculas #Remake #Oldboy #SpikeLee #JoshBrolin #ChanWookPark #MinkSoiChoi",2016-01-05T02:54:40.000Z,24,2014-07-07T02:38:02.000Z,1034,https://audioboom.com/posts/3464948-44-oldboy
517,43,Neighbors,"En este podcast hablamos de BUENOS VECINOS, la nueva comedia de Seth Rogen, Evan Goldberg y sus amigos, con la participación especial de los abdominales de Zac Efron para las chicas. Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #Neighbors #BuenosVecinos #SethRogen #ZacEfron #DaveFranco #RoseByrne",2016-06-29T20:10:12.000Z,16,2014-06-30T02:44:34.000Z,780,https://audioboom.com/posts/3464951-43-neighbors
518,42,Cómo Entrenar A Tu Dragón 2,"En este podcast hablamos sobre CÓMO ENTRENAR A TU DRAGÓN 2 con un invitado especial: nuestro primo Fausto, de once años. Con él debatimos sobre los temas de fondo de la película, la idea de las secuelas en general... y que dragón nos gustaría tener (y como lo llamaríamos). Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #Animacion #HowToTrainYourDragon #ComoEntrenarATuDragon  #Dreamworks #Chimuelo #Toothless",2016-01-05T02:53:18.000Z,23,2014-06-23T03:23:29.000Z,1181,https://audioboom.com/posts/3464952-42-como-entrenar-a-tu-dragon-2
519,41,Game of Thrones 4-10 The Children,"Ayer vimos el último episodio de la cuarta temporada de GAME OF THRONES. Ahora empieza la agonizante espera por la quinta temporada. Si ya lo viste, escuchanos y dejá tus comentarios!

#Podcast #Television #Series #HBO #GameOfThrones #TheChildren #ASongOfIceAndFire #GeorgeRRMartin",2016-06-28T04:19:15.000Z,27,2014-06-16T19:39:38.000Z,636,https://audioboom.com/posts/3464955-41-game-of-thrones-4-10-the-children
520,40,Game of Thrones 4-9 The Watchers on the Wall,"Anoche vimos el penúltimo episodio de la cuarta temporada de GAME OF THRONES y fuimos testigos de la que probablemente sea la batalla más épica jamás vista en la televisión. Si ya lo viste, escuchanos y dejá tus comentarios!

#Podcast #Television #Series #HBO #GameOfThrones #TheWatchersOnTheWall #ASongOfIceAndFire #GeorgeRRMartin",2016-06-28T04:19:09.000Z,23,2014-06-09T18:25:32.000Z,621,https://audioboom.com/posts/3464957-40-game-of-thrones-4-9-the-watchers-on-the-wall
521,39,Game of Thrones 4-8 The Mountain and The Viper,"Ayer por la noche vimos el octavo episodio de la cuarta temporada de GAME OF THRONES, y llegó uno de los momentos más esperados, el duelo de campeones por el destino del capo de Tyrion. Si ya lo viste, escuchanos y dejá tus comentarios!

#Podcast #Television #Series #HBO #GameOfThrones #TheMountainAndTheViper #ASongOfIceAndFire #GeorgeRRMartin",2020-04-21T13:53:21.000Z,22,2014-06-02T17:40:45.000Z,641,https://audioboom.com/posts/3464958-39-game-of-thrones-4-8-the-mountain-and-the-viper
522,38,X-Men: Days of Future Past,"En este podcast debatimos sobre X-MEN: DAYS OF FUTURE PAST, el regreso de Bryan Singer a la saga, la lógica (o falta de) en los viajes en el tiempo dentro del universo de esta película, los SENTINELAS y varias cosas más. Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #XMen #DaysoftheFuturePast #DiasDelFuturoPasado #BryanSinger #HughJackman #JenifferLawrence #JamesMcAvoy #MichaelFassbender #PeterDinklage",2016-06-29T20:22:32.000Z,27,2014-05-26T18:31:42.000Z,1009,https://audioboom.com/posts/3464960-38-x-men-days-of-future-past
523,The Walking Dead 2-3 In Harm's Way,,"En el tercer episodio de la segunda temporada de The Walking Dead de Telltale Games, Clementine y compañía son prisioneros en el campamento de Carver. Jugalo, escuchanos y después contanos que decisiones tomaste en este excelente e intenso episodio.

#Podcast #VideoJuegos #TelltaleGames #TheWalkingDead #InHarmsWay #Clementine #Kenny #Carver #Zombies",2016-06-28T04:20:18.000Z,15,2014-05-22T23:42:39.000Z,376,https://audioboom.com/posts/3464961-the-walking-dead-2-3-in-harm-s-way
524,37,Godzilla,"En este podcast hablamos del espectáculo de destrucción increíble que es la nueva versión Hollywoodense de GODZILLA, de Gareth Edwards. Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #Godzilla #Gojira #GarethEdwards #Monsterverse",2021-04-03T18:15:33.000Z,26,2014-05-19T21:04:59.000Z,1006,https://audioboom.com/posts/3464964-37-godzilla
525,36,La Ley del Más Fuerte,"Este podcast es sobre LA LEY DEL MÁS FUERTE, del director de Crazy Heart. Es lo que por acá consideramos como una película 'Eeeh...'. Si ya la viste, escuchanos. Sino la viste, también... que se yo.

#Podcast #Cine #Peliculas #OutOfTheFurnace #LaLeyDelMasFuerte #ScottCooper #ChristianBale #CaseyAffleck #WoodyHarrelson #WillemDafoe #ZoeSaldana",2016-01-05T02:42:35.000Z,16,2014-05-12T23:17:52.000Z,539,https://audioboom.com/posts/3464965-36-la-ley-del-mas-fuerte
526,35,Los Simpsons hechos Lego,"En este podcast hablamos del capítulo número 550 de LOS SIMPSONS, un especial hecho con LEGOS y, entre otras cosas, de como esta serie ya no es lo que era, ya no es lo que era, ya no es lo que era. Escuchanos y contanos cual es tu capítulo (o momento) favorito de Los Simpsons!

#Podcast #Television #Series #Animacion #TheSimpsons #BrickLikeMe #Springfield #Homero #Marge #Bart #Lisa #Maggie",2018-12-29T01:28:37.000Z,15,2014-05-06T01:08:09.000Z,843,https://audioboom.com/posts/3464968-35-los-simpsons-hechos-lego
527,34,El Sorprendente Hombre Araña 2,"Esta semana nos llevamos una sorpresa con EL SORPRENDENTE HOMBRE ARAÑA. La primera nos había parecido MUY mala... pero su segunda parte es bastante mejor! Si ya la viste, escuchanos y dejanos tu opinión.

#Podcast #Cine #Peliculas #Marvel #AmazingSpiderMan #ElSorprendenteHombreArana #MarcWebb #PeterParker #AndrewGarfield #GwenStacy #EmmaStone",2016-01-05T02:51:15.000Z,27,2014-04-28T21:45:30.000Z,1341,https://audioboom.com/posts/3464969-34-el-sorprendente-hombre-arana-2
528,33,Noé,"En este podcast debatimos sobre la polémica NOÉ de Darren Aronofsky, gran director de películas como Réquiem para un Sueño y Cisne Negro. En su primer superproducción multimillonaria Darren nos cuenta su versión del arca de Noé... Jugado. Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #Noah #Noe #DarrenAronofsky  #RussellCrowe #JenniferConnelly #Biblia #ElArcaDeNoe",2016-01-05T02:36:31.000Z,24,2014-04-21T18:08:04.000Z,576,https://audioboom.com/posts/3464970-33-noe
529,32,Game of Thrones 4-2 The Lion and The Rose,"Llego el día que todos estabamos esperando: la boda real de nuestro personaje favorito de GAME OF THRONES. Larga vida al rey Joffrey! Si ya viste el capítulo, escuchanos.

#Podcast #Television #Series #HBO #GameOfThrones #TheLionAndTheRose #ASongOfIceAndFire #GeorgeRRMartin",2016-06-28T04:19:48.000Z,17,2014-04-14T05:51:02.000Z,507,https://audioboom.com/posts/3464971-32-game-of-thrones-4-2-the-lion-and-the-rose
530,31,Game of Thrones 4-1 Two Swords,"Empezó la cuarta temporada de GAME OF THRONES (en nuestra opinión, una de las mejores series de televisión del momento) e hicimos este podcast para conmemorar la ocasión. Si ya viste este capítulo, escuchanos!

#Podcast #Television #Series #HBO #GameOfThrones #TwoSwords #ASongOfIceAndFire #GeorgeRRMartin",2016-06-28T04:19:57.000Z,20,2014-04-07T12:29:16.000Z,613,https://audioboom.com/posts/3464974-31-game-of-thrones-4-1-two-swords
531,30,Captain America: The Winter Soldier,"En este podcast discutimos sobre CAPTAIN AMERICA: THE WINTER SOLDIER, la ultima peli del universo Marvel. Es de esas películas que son muy divertidas... y que después te dejan pensando. Si ya la viste te invitamos a escucharnos y sumarte al debate!

#Podcast #Cine #Peliculas #Marvel #CaptainAmerica #TheWinterSoldier #CapitanAmerica #ElSoldadoDeInvierno #AnthonyRusso #JoeRusso #ChrisEvans #ScarlettJohansson #SamuelLJackson",2020-05-07T10:56:32.000Z,28,2014-03-31T15:27:41.000Z,907,https://audioboom.com/posts/3464979-30-captain-america-the-winter-soldier
532,29,El Gran Hotel Budapest,"En este podcast hablamos sobre EL GRAN HOTEL BUDAPEST en donde Wes Anderson, una vez más, nos vuelve a enamorar con su estilo tan único y particular. Si ya la vieron, escúchenlo!

#Podcast #Cine #Peliculas #TheGrandBudapestHotel #ElGranHotelBudapest #WesAnderson #RalphFiennes #TomWilkinson #JudeLaw #JasonSchwartzman #OwenWilson #AdrienBrody #WillemDefoe #JeffGoldblum #BillMurray #Oscars #MejorPelicula",2016-03-10T21:06:53.000Z,23,2014-03-24T22:39:01.000Z,1054,https://audioboom.com/posts/3464982-29-el-gran-hotel-budapest
533,28,Her,"Este podcast es sobre HER, 'una historia de amor de Spike Jonze' (como dice de manera genial en el poster). Trata sobre la improbable relación de amor entre un hombre y una inteligencia artificial y acá creemos que es una obra maestra. Escuchanos

#Podcast #Cine #Peliculas #Her #SpikeJonze #JoaquinPhoenix #ScarlettJohansson #AmyAdams #RooneyMara #OliviaWilde #Amor",2016-01-05T02:28:36.000Z,24,2014-03-17T22:23:06.000Z,1726,https://audioboom.com/posts/3464989-28-her
534,27,True Detective - 1era. Temporada,"En este podcast hablamos sobre TRUE DETECTIVE, otra excelente serie de HBO, con actuaciones increíbles de Matthew McConaughey y Woody Harrelson. Si ya la viste, escuchanos! Y si no la viste, andá a verla. Esta buenísima.

#Podcast #Television #Series #Miniserie #HBO #TrueDetective  #MatthewMcConaughey #WoodyHarrelson #NicPizzolatto #CaryFukunaga",2017-07-21T07:33:58.000Z,22,2014-03-14T21:34:48.000Z,905,https://audioboom.com/posts/3464995-27-true-detective-1era-temporada
535,26,La Grande Bellezza,"En este podcast debatimos sobre LA GRANDE BELLEZZA, de Italia y ganadora del Oscar a la Mejor Película Extranjera de este año. De Paolo Sorrentino, el director con el apellido más delicioso de la historia del cine. Si la viste, escuchanos!

#Podcast #Cine #Peliculas #LaGrandeBellezza #Italia #Roma #PaoloSorrentino #ToniServillo #Oscars #MejorPeliculaExtranjera",2016-01-05T03:01:35.000Z,19,2014-03-10T23:44:45.000Z,669,https://audioboom.com/posts/3464997-26-la-grande-bellezza
536,The Walking Dead 2-2 A House Divided,,"En este nuevo podcast especial hablamos de como sigue la historia de Clementine en el apocalipsis zombie en el segundo episodio de la segunda temporada de The Walking Dead de Telltale Games. Si ya lo jugaste, escuchanos!

#Podcast #VideoJuegos #TelltaleGames #TheWalkingDead #AHouseDivided #Clementine #Kenny #Carver #Zombies",2016-06-28T04:20:03.000Z,20,2014-03-08T17:09:44.000Z,368,https://audioboom.com/posts/3469667-the-walking-dead-2-2-a-house-divided
537,Oscars 2014,,"Acá está nuestro podcast especial sobre los Oscars! En él discutimos sobre los ganadores y perdedores de la noche y, además, te decimos quién fue el ganador del prode más fantástico del mundo. Escuchanos!

#Podcast #Cine #Peliculas #Oscars #AcademyAwards #CapitanPhillips #DallasBuyersClub #ElLoboDeWallStreet #EscandaloAmericano #Gravity #Her #Nebraska #Philomena",2022-05-16T16:50:04.773Z,44,2014-03-03T18:35:22.000Z,615,https://audioboom.com/posts/3469671-oscars-2014
538,25,Nebraska,"En este podcast debatimos sobre NEBRASKA, otra nominada al Oscar a la mejor película. De Alexander Payne, director de Sideways y The Descendants, y con excelentes actuaciones de Bruce Dern y MacGrub- eh, Will Forte. Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #Nebraska #AlexanderPayne #PhedonPapamichael #BruceDern #WillForte #JuneSquibb #BobOdenkirk",2016-01-05T02:21:55.000Z,28,2014-02-24T23:36:27.000Z,445,https://audioboom.com/posts/3469674-25-nebraska
539,24,Robocop,"En este podcast hablamos de la remake de ROBOCOP, dirigida por José Padilha, y la comparamos con la Robocop original, una gran peli de culto del genio de Paul Verhoeven. Además, debatimos sobre esta epidemia de remakes que está aquejando a los cines del mundo. Escuchanos!

#Podcast #Cine #Peliculas #Remake  #Robocop #JosePadilha #JoelKinnaman #PaulVerhoeven #PeterWeller #AlexMurphy",2016-01-05T02:45:02.000Z,28,2014-02-18T00:29:49.000Z,484,https://audioboom.com/posts/3469675-24-robocop
540,23,12 Años de Esclavitud,"En nuestro nuevo podcast hablamos de 12 AÑOS DE ESCLAVITUD, que cuenta la historia real de un hombre libre que es engañado, secuestrado y vendido como esclavo. Es una película muy dura de ver. Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #SteveMcQueen #ChiwetelEjiofor #LupitaNyongO #MichaelFassbender #SolomonNorthup",2016-01-05T02:43:03.000Z,23,2014-02-10T23:50:07.000Z,843,https://audioboom.com/posts/3469677-23-12-anos-de-esclavitud
541,22,El Sueño de Walt,"En este podcast hablamos de EL SUEÑO DE WALT (Saving Mr. Banks), que trata sobre la difícil relación entre P.L Travers, la autora de los libros de Mary Poppins, y Walt Disney. Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #SavingMrBanks #ElSuenoDeWalt #WaltDisney #PLTravers #MaryPoppins #TomHanks #EmmaThompson",2016-01-05T02:12:42.000Z,26,2014-02-03T23:15:15.000Z,482,https://audioboom.com/posts/3469679-22-el-sueno-de-walt
542,21,Escándalo Americano,"En nuestro último podcast hablamos de ESCÁNDALO AMERICANO de David O. Russell y con grandes actuaciones de Christian Bale, Amy Adams, Bradley Cooper, Jennifer Lawrence y Jeremy Renner. Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #AmericanHustle #EscandaloAmericano #DavidORussell #ChristianBale #AmyAdams #BradleyCooper #JenniferLawrence #JeremyRenner",2016-01-05T02:09:45.000Z,25,2014-01-28T01:07:57.000Z,589,https://audioboom.com/posts/3469680-21-escandalo-americano
543,20,La Increíble Vida de Walter Mitty,"En el podcast de hoy charlamos sobre LA INCREÍBLE VIDA DE WALTER MITTY, de Ben Stiller. Destacamos sus buenas ideas de puesta en escena, ambientación y música... aunque no le alcancen para ser una buena película. Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #TheSecretLifeofWalterMitty #LaIncreibleVidaDeWalterMitty #BenStiller #KristenWiig #SeanPenn #PattonOswalt",2016-01-05T02:41:37.000Z,22,2014-01-20T18:53:36.000Z,931,https://audioboom.com/posts/3469681-20-la-increible-vida-de-walter-mitty
544,19,Frozen,"En este podcast hablamos de FROZEN: UNA AVENTURA CONGELADA, la nueva película de Disney que captura el espíritu de los musicales animados que tantas alegrías nos dieron en nuestra infancia. Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #Animacion #Frozen #UnaAventuraCongelada #Disney #LetItGo",2016-01-05T02:41:09.000Z,22,2014-01-15T00:47:23.000Z,930,https://audioboom.com/posts/3469686-19-frozen
545,18,El Lobo de Wall Street,"En este nuevo podcast debatimos sobre por qué EL LOBO DE WALL STREET, la nueva película de Martin Scorsese, es una obra maestra. Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #TheWolfOfWallStreet #ElLoboDeWallStreet #MartinScorsese #LeonardoDiCaprio #JonahHill #MatthewMcConaughey
",2016-01-05T01:57:47.000Z,29,2014-01-06T23:28:47.000Z,2567,https://audioboom.com/posts/3469687-18-el-lobo-de-wall-street
546,Nuestras Favoritas del 2013,,"En nuestro último podcast del año conversamos sobre nuestras películas favoritas del 2013, destacamos algunas sorpresas y decepciones, y les recomendamos cosas que pasaron desapercibidas y no hay que perderse!

#Podcast #Cine #Peliculas #Television #Series #Favoritas",2022-05-08T12:00:08.921Z,29,2013-12-30T22:48:28.000Z,1011,https://audioboom.com/posts/3469688-nuestras-favoritas-del-2013
547,17,La Sospecha,"En este nuevo podcast discutimos sobre PRISONERS (La Sospecha). A dos de nosotros nos pareció una de las mejores películas del año... y al otro le pareció un embole. Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #Prisoners #LaSospecha #DenisVilleneuve #RogerDeakins #HughJackman #JakeGyllenhaal #PaulDano",2016-01-05T01:59:11.000Z,24,2013-12-24T15:10:36.000Z,716,https://audioboom.com/posts/3469690-17-la-sospecha
548,The Walking Dead 2-1 All That Remains,,"En este podcast especial, los hermanos Fabrizio hablamos del primer episodio de la segunda temporada de The Walking Dead de Telltale Games y comparamos las decisiones difíciles que tuvo que tomar cada uno. Si ya lo jugaste, escuchanos!

#Podcast #VideoJuegos #TelltaleGames #TheWalkingDead #AllThatRemains #Clementine #Zombies",2016-06-28T04:20:10.000Z,19,2013-12-20T21:25:48.000Z,383,https://audioboom.com/posts/3469691-the-walking-dead-2-1-all-that-remains
549,16,La Desolación de Smaug,"En este podcast hablamos de EL HOBBIT: LA DESOLACIÓN DE SMAUG, de Peter Jackson. Creíamos que iba a ser mucho mejor que la primera pero, la verdad... Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #TheHobbit #TheDesolationOfSmaug #ElHobbit #LaDesolacionDeSmaug #JRRTolkien #PeterJackson #MartinFreeman #IanMcKellen #RichardArmitage #BenedictCumberbatch #TierraMedia #Bilbo #Gandalf #Smaug",2016-01-05T01:53:02.000Z,24,2013-12-16T22:04:48.000Z,556,https://audioboom.com/posts/3469693-16-la-desolacion-de-smaug
